Update,Timesteps,Policy Loss,Value Loss,Total Loss
83,21504,-0.005374494551991423,0.00031769223520920303,-0.01812928169965744
84,21760,-0.010963192416561974,0.0007715084486537509,-0.020861908793449402
85,22016,-0.01477187132048938,0.000766478527414923,-0.019870363175868988
86,22272,-0.007541021435625023,0.0008625724003650248,-0.021444005891680717
87,22528,-0.003467004228797224,0.0008175258537650936,-0.00965608935803175
88,22784,-0.011831963952216838,0.000771393802198064,-0.030299503356218338
89,23040,-0.004237072930360834,0.0002795136517508783,-0.007889486849308014
90,23296,-0.005342426761570904,0.00028656317994722887,-0.009854055941104889
91,23552,-0.010064198583778407,0.0003032155881454754,-0.03405967727303505
92,23808,-0.006842848120464219,0.0005065758094941783,-0.015510862693190575
93,24064,-0.007413266381869714,0.0007773311582342205,-0.022317003458738327
94,24320,-0.005930129852559831,0.00029119632543168135,-0.021127725020051003
95,24576,-0.004833623818639252,0.0008005138758259515,-0.01983705721795559
96,24832,-0.01770947695088883,0.0009719828732259986,-0.03283660113811493
97,25088,-0.013021069009684853,0.0007394026777344859,-0.039695389568805695
98,25344,-0.009030957369961672,0.0007591125904582441,-0.016695469617843628
99,25600,-0.014443104827983512,0.0005428432228250636,-0.03147181496024132
100,25856,-0.0034978112930225003,0.00017806795787894062,-0.001551400637254119
101,26112,-0.006190719716768298,0.00033112369742917106,-0.012327075004577637
102,26368,-0.014084206117937962,0.00038373904600222077,-0.032967571169137955
103,26624,-0.010062728077173233,0.0004479585170176708,-0.013832906261086464
104,26880,-0.0029984002467244864,0.0002380405454055613,-0.009825412184000015
105,27136,-0.008551582771663865,0.0004435527662280947,-0.025653639808297157
106,27392,-0.005740443451537026,0.0007033681742743485,-0.007316153962165117
107,27648,-0.014989905835439762,0.001374387518606252,-0.04019683226943016
108,27904,-0.006144623530821668,0.0006081373042737445,-0.014505605213344097
109,28160,-0.0077416689859496225,0.0007547816704674107,-0.005475945770740509
110,28416,-0.005857196455407474,0.0003825472101905487,-0.006571853533387184
111,28672,-0.003200829520614611,0.0005344792831844339,-0.007049857638776302
112,28928,-0.004680250874823994,0.00035023979338196415,-0.005290679633617401
113,29184,-0.007111258571967483,0.0002648243365304855,-0.015328883193433285
114,29440,-0.009919092317836152,0.00048724495799332444,-0.020477676764130592
115,29696,-0.007770090648490522,0.00016315946373247748,-0.022672468796372414
116,29952,-0.008935872646462586,0.0006210416387249199,-0.02870454080402851
117,30208,-0.008661165160851346,0.00031402558508691273,-0.008102968335151672
118,30464,-0.014734897659056716,0.001030674660190319,-0.02280522510409355
119,30720,-0.009816961362957954,0.0009431167111162924,-0.02503812499344349
120,30976,-0.011246357734004656,0.0007767524156305525,-0.026355212554335594
121,31232,-0.010832895938720968,0.0003631986870055294,-0.015613150782883167
122,31488,-0.0038351966585550043,0.00022073036638580056,-0.0030987407080829144
123,31744,-0.008670856529432867,0.00038478908795190766,-0.03407514467835426
124,32000,-0.006345902569591999,0.00018798195863685882,-0.006203374359756708
125,32256,-0.006826620833534334,0.00037496378030886664,-0.023373505100607872
126,32512,-0.0017408925212091869,0.00017074995493102405,-0.008170918561518192
127,32768,-0.007865928837822543,0.000736875414279186,-0.02391895465552807
128,33024,-0.009660169740931856,0.000800755673683145,-0.020600508898496628
129,33280,-0.01571999542001221,0.000673983029426179,-0.02288975566625595
130,33536,-0.010944519140240219,0.000526427393197082,-0.02780662290751934
131,33792,-0.008840728913330369,0.00040801619535260316,-0.02557084523141384
132,34048,-0.015032040679620372,0.0003253013823672922,-0.026924848556518555
133,34304,-0.009078726896809207,0.00029653146500802704,-0.025271356105804443
134,34560,-0.005422727618780401,0.0001972039851049582,-0.027914851903915405
135,34816,-0.011135658456219567,0.0004996277986922198,-0.022894904017448425
136,35072,-0.006830306904804375,0.0002331267541093338,-0.019085785374045372
137,35328,-0.010949663921362825,0.00020899794374903044,-0.029026232659816742
138,35584,-0.011376644562308988,0.00040940580462726456,-0.027521271258592606
139,35840,-0.011009275706277953,0.0007048368036824589,-0.0059369709342718124
140,36096,-0.00843681726190779,0.000508428531854103,-0.02393159829080105
141,36352,-0.004923000621298949,0.0002831466465270043,-0.012142247520387173
142,36608,-0.01089683583834105,0.00047111364094436995,-0.02899443544447422
143,36864,-0.002712245047506359,0.00025682087693389296,-0.009689655154943466
144,37120,-0.007683079793221421,0.00019768476421530876,-0.012724068947136402
145,37376,-0.008274737383342452,0.00022771302853167677,-0.023405257612466812
146,37632,-0.008048928109928966,0.0003930927260727104,-0.017478041350841522
147,37888,-0.004834441610405015,0.00021066096491671892,-0.010289391502737999
148,38144,-0.008690944458875392,0.00031652108817878697,-0.006857637781649828
149,38400,-0.004645158691952626,0.0004001553065285811,-0.010247311554849148
150,38656,-0.010524880942992039,0.0006439888157830057,-0.015146443620324135
151,38912,-0.004696426757921775,0.0003416547875127031,-0.013492818921804428
152,39168,-0.006592372639311684,0.0004550648672092292,-0.012370389886200428
153,39424,-0.012399226168377532,0.0005555253511475814,-0.020778007805347443
154,39680,-0.006579719923643602,0.00023742160556139424,-0.010723921470344067
155,39936,-0.009865597563071383,0.00028691375417919416,-0.02347349002957344
156,40192,-0.009880389449083142,0.000408464948931295,-0.03001726232469082
157,40448,-0.007819620323263936,0.000390609849192616,-0.02378547564148903
158,40704,-0.004722494787226121,0.00019806521514611732,-0.013057866133749485
159,40960,-0.010235825087875128,0.00035766347880578705,-0.02376953326165676
160,41216,-0.004046614191287922,0.00022098854969954118,-0.002075827680528164
161,41472,-0.012555418484326866,0.0004997566979404332,-0.03598204627633095
162,41728,-0.013710332439384527,0.0004881953629794427,-0.02163914032280445
163,41984,-0.004531258458478583,0.0008722393670015865,-0.021099748089909554
164,42240,-0.011627840188642343,0.0003399566000249858,-0.029320964589715004
165,42496,-0.005914343469258811,0.0002582151792012155,-0.014892891980707645
166,42752,-0.005420318183799584,0.00014043920115606548,-0.01028383243829012
167,43008,-0.0031229622869027984,0.00035630486915276077,-0.008728346787393093
168,43264,-0.004409743007272482,0.0004550695852635221,-0.012312708422541618
169,43520,-0.005880507252489527,0.00013987136723396057,-0.008462231606245041
170,43776,-0.00920151686295867,0.0004331003502658051,-0.018131986260414124
171,44032,-0.007139991710169448,0.00027409250469645485,-0.032449934631586075
172,44288,-0.011179145554908447,0.001107745499919272,-0.03686283156275749
173,44544,-0.008735939394682646,0.0003947969121832608,-0.02045881748199463
174,44800,-0.007061260053887963,0.000489063079132595,-0.01820789836347103
175,45056,-0.0061360412898163,0.0003952405661241048,-0.019612833857536316
176,45312,-0.008343094080272648,0.0001686510836912526,-0.011507381685078144
177,45568,-0.00540588822008835,0.00019757760148624785,-0.01798238232731819
178,45824,-0.013105058318210972,0.00029411502085470903,-0.015886517241597176
179,46080,-0.005069768935855892,0.0003796712036192831,-0.018988164141774178
180,46336,-0.0055633234118835796,0.00010746884638340109,-0.020648252218961716
181,46592,-0.005769304129191571,0.00028269871674840234,-0.0092596635222435
182,46848,-0.013851753849950101,0.00033413466492978233,-0.030636100098490715
183,47104,-0.008953669625851843,0.0005369646500589119,-0.014935087412595749
184,47360,-0.007276672792310516,0.00034288344613742083,-0.01940629817545414
185,47616,-0.005471775722172525,0.0005444800481200218,-0.009967368096113205
186,47872,-0.006131946962947647,0.00035773418413656246,-0.026348887011408806
187,48128,-0.0018764024910827477,0.0002223592026792984,-0.004982496611773968
188,48384,-0.009312283247709274,0.0001441025047420731,-0.01623775064945221
189,48640,-0.0145824803556833,0.00034733981010504067,-0.04378388449549675
190,48896,-0.00804994296696451,0.0002124863676726818,-0.019452789798378944
191,49152,-0.004870280312995116,0.00015434319842218733,-0.017801567912101746
192,49408,-0.006697818274713225,0.00035526196895969205,-0.01493851002305746
193,49664,-0.012066198875092797,0.000559236406439191,-0.030814282596111298
194,49920,-0.009717978123161528,0.0003885303643376877,-0.03502029553055763
195,50176,-0.008344459761348035,0.0004999395686253491,-0.014673806726932526
196,50432,-0.00910647710164388,0.00044144754226888635,-0.023066556081175804
197,50688,-0.007257443904462788,0.0003350920629196076,-0.014186334796249866
198,50944,-0.006269392816142904,0.0002522717784611612,-0.02128579653799534
199,51200,-0.003480072288463513,0.0001332823986659706,-0.010209242813289165
200,51456,-0.008174644395088157,0.00021015996592015855,-0.019809169694781303
201,51712,-0.007770168025874429,0.00018087856976004937,-0.030673233792185783
202,51968,-0.009326782297446497,0.0001867541787861329,-0.03246696665883064
203,52224,-0.006821863016941481,0.00024236256528335312,-0.01675025187432766
204,52480,-0.008135137096461322,0.0005212709931786068,-0.009934351779520512
205,52736,-0.011049862174938122,0.0003989226614875305,-0.021516205742955208
206,52992,-0.00931171788316634,0.00042700364752413914,-0.022239912301301956
207,53248,-0.00785415598915683,0.00034111595919562713,-0.013210730627179146
208,53504,-0.01285052490938041,0.00031035209313914593,-0.014873546548187733
209,53760,-0.0043992032296955585,0.0001874022798599779,0.0020625542383641005
210,54016,-0.009454725931088129,0.00020233598802911324,-0.020400376990437508
211,54272,-0.011138161385638846,0.00022067351366988279,-0.02264321595430374
212,54528,-0.01167547076733576,0.00015018064085678715,-0.02208690717816353
213,54784,-0.0052290975323153865,0.00025112432518249587,-0.009059319272637367
214,55040,-0.006503635241339604,0.0002530295751057565,-0.012597987428307533
215,55296,-0.012402110241560472,0.0006998202702056409,-0.035536520183086395
216,55552,-0.016661350447167125,0.0002471767179991326,-0.03434692695736885
217,55808,-0.012220163234613009,0.0006717096871903373,-0.004214535932987928
218,56064,-0.015245039171228806,0.0002241117399535142,-0.025961043313145638
219,56320,-0.004137092425177495,0.00022461274865135137,-0.007203084882348776
220,56576,-0.003188125582204925,0.0002565563683876664,-0.01672603189945221
221,56832,-0.006924824840906594,0.000220584895739901,-0.02869221195578575
222,57088,-0.01294721926872929,0.0003056817335568161,-0.02013673260807991
223,57344,-0.004638059219966332,0.00013225634595275752,-0.018584752455353737
224,57600,-0.006284097675234079,0.00038216015996618406,-0.017030367627739906
225,57856,-0.004961018942089545,0.00032205149667182315,-0.021150575950741768
226,58112,-0.0119917505265524,0.0007553230518371694,-0.036307141184806824
227,58368,-0.005762053136196401,0.0004102281947982394,-0.014521580189466476
228,58624,-0.014819798654773168,0.0004042194349393766,-0.024151526391506195
229,58880,-0.011909859151475959,0.00032050346231295005,-0.015270181000232697
230,59136,-0.007804816562889351,0.00028032874817856483,-0.028705524280667305
231,59392,-0.0022542330876199734,0.0002806178300589737,-0.008387870155274868
232,59648,-0.0068609103715668125,0.00020144195392883071,-0.0025023899506777525
233,59904,-0.0074799648072156645,0.00022717069967054867,-0.010321859270334244
234,60160,-0.005263145133439038,0.0001919971853365294,-0.015112359076738358
235,60416,-0.006444506605880128,0.00025747613593315083,-0.015933498740196228
236,60672,-0.015215599301478101,0.0006733484026173957,-0.02533271349966526
237,60928,-0.009007239015772939,0.00045796074846293777,-0.0188826322555542
238,61184,-0.011615499776477614,0.00043416786098128394,-0.03388216346502304
239,61440,-0.008646169884337319,0.0006538281078165811,-0.01134723424911499
240,61696,-0.011914249043911695,0.0003268656493876026,-0.0310616884380579
241,61952,-0.008165628338853518,0.00017587603199192218,-0.013895988464355469
242,62208,-0.012369603177325593,0.00016729261632361967,-0.030544988811016083
243,62464,-0.008684341304211153,0.00039200211661712575,-0.02001042291522026
244,62720,-0.00419137784693804,0.00028342413376473513,-0.013975546695291996
